,Id,NODE_TYPE,NODE_NAME,TURN_P,UPDATEDATE,REMARK,HIST_TYPE,HISTREMARK,latitude,longitude
100590,4050004800,101,정실입구교차로,1,20230519,,,,33.48180521034886,126.49659360457277
100591,4050005400,101,해즈빈,1,20230519,,,,33.483794366711024,126.48051744905499
100592,4050006100,101,제주일본국총영사관,1,20230519,,,,33.485278429136244,126.47822332376246
100593,4050008300,101,제주지방법원,0,20230519,,,,33.492717772697155,126.53559673054947
100594,4050008500,101,외도서부교회,0,20230519,,,,33.49253917857608,126.42623110584935
100595,4050009201,101,그린숲어린이집,1,20230519,,,,33.4930617099932,126.4311025117808
100596,4050013303,101,거로교,1,20230519,,,,33.504628304551424,126.56225857437542
100597,4050013700,101,남문사거리,0,20230519,,,,33.509467584843975,126.5234906679402
100598,4050014001,101,이도일동1932-42,1,20230519,,,,33.51192140455964,126.52459579146344
100599,4050015100,101,다이소제주화북점,1,20230519,,,,33.520292164630376,126.57269910426771
100600,4050019700,101,제광제7교회,0,20230519,,,,33.47769099149132,126.47946919835054
100601,4050021100,101,도평입구교차로,0,20230519,,,,33.479842022147494,126.46588501153792
100602,4050021200,101,흘천1교,0,20230519,,,,33.47989420982878,126.49331832379785
100603,4050023200,101,노형지구대,0,20230519,,,,33.48179127325,126.47238544880908
100604,4050024200,101,강정해녀의집,1,20230519,,,,33.482053304494656,126.47843429198083
100605,4050024900,102,그린아파트,0,20230519,,,,33.48223839789461,126.49704682362714
100606,4050025100,104,외도천교동측,0,20230519,,,,33.48233227291623,126.4422657927535
100607,4050026500,101,행복한교회,0,20230519,,,,33.48332246061815,126.47430329292848
100608,4050031300,101,신제주우체국,1,20230519,,,,33.48568871018184,126.49720735535263
100609,4050033601,101,노형동1297-4,0,20230519,,,,33.48744606887051,126.47513258105582
100610,4050036101,101,오라이동1983-2,0,20230519,,,,33.48871885519739,126.51097640737655
100611,4050041300,101,곰돌이청과,0,20230519,,,,33.49094430346255,126.47539338617226
100612,4050044000,101,아이샘어린이집,0,20230519,,,,33.49254436704908,126.43316235532453
100613,4050045900,101,산지4교,0,20230519,,,,33.494980303746225,126.54112897963502
100614,4050047400,104,이호교,0,20230519,,,,33.49639380376941,126.4556021044906
100615,4050049900,101,버터플라이,0,20230519,,,,33.49847102300718,126.51267044847033
100616,4050051000,101,올레도세기,0,20230519,,,,33.49965052270872,126.53807757403872
100617,4050052100,101,제주YMCA유치원,0,20230519,,,,33.50200342868863,126.51991360586554
100618,4050054901,101,용담이동2813-1,0,20230519,,,,33.505960078929675,126.50856515651952
100619,4050055200,101,로즈빌,0,20230519,,,,33.50445892889154,126.46472666779749
100620,4050055300,101,삼미횟집,0,20230519,,,,33.50446208560048,126.4635535421281
100621,4050055600,101,진성호텔,0,20230519,,,,33.50452408584817,126.51302204193834
100622,4050056800,101,도두블루파크시티,0,20230519,,,,33.50583367892643,126.46377454268928
100623,4050057800,104,제2거로교동측,0,20230519,,,,33.50871152272818,126.5587028560015
100624,4050058000,101,용문로터리,1,20230519,,,,33.5090480220912,126.51045391732619
100625,4050058100,101,남문로터리,0,20230519,,,,33.509055241047406,126.51999413554371
100626,4050058202,101,화북이동3583-4,0,20230519,,,,33.51033078629342,126.56177327547138
100627,4050060300,101,일도2동주민센터,0,20230519,,,,33.51226596048855,126.53834022981685
100628,4050061300,103,속성변화점,0,20230519,,,,33.51275592845193,126.5090668856374
100629,4050061701,101,용담이동592-4,0,20230519,,,,33.51304942788971,126.50679903256793
100630,4050064700,101,세븐일레븐,0,20230519,,,,33.51449305409378,126.56513291671517
100631,4050065100,103,속성변화점,0,20230519,,,,33.514659709816485,126.52861144840406
100632,4050067301,101,건입동984-98,0,20230519,,,,33.51669277387041,126.53175214643521
100633,4050067600,101,하이오토렌탈,0,20230519,,,,33.5168278984441,126.5165669801723
100634,4050068400,101,천사요양보호사교육원,0,20230519,,,,33.51911514762962,126.51933863608988
100635,4050070700,104,봉개교동측,0,20230519,,,,33.49671061689275,126.58152906133479
100636,4050074900,101,아라이동2987-3,1,20230519,,,,33.46373915507503,126.55776721392354
100638,4050079600,101,제주시삼양2동2196-1,0,20230519,,,,33.51961831545915,126.58546580597779
100639,4050080500,102,판포리2843-1,0,20230519,,,,33.36175918054872,126.20027473425797
100640,4050081500,102,곽지리1575-2,0,20230519,,,,33.44941659996174,126.30460276563484
100641,4050081800,102,한국가스공사,0,20230519,,,,33.47037268841777,126.3207887542262
100642,4050083100,102,노형동3827,0,20230519,,,,33.41135486952783,126.4938491816729
100643,4050084400,102,외도이동307-1,0,20230519,,,,33.49530372749384,126.43464130061145
100644,4050085300,101,노형동3816,0,20230519,,,,33.484880052095534,126.47858757418437
100645,4050085900,101,노형동3819,0,20230519,,,,33.47945563226108,126.47432547279803
100646,4050086300,101,노형동행정복지센터,0,20230519,,,,33.48365517972158,126.47683773226326
100647,4050087900,101,도두일동2612-16,0,20230519,,,,33.499436783838306,126.47884996837625
100648,4050091600,102,이도이동2055,0,20230519,,,,33.48865487106357,126.53638257500877
100649,4050091700,102,이도이동1085-3,0,20230519,,,,33.49230446300627,126.53497017486352
100650,4050093100,101,남광초등학교,0,20230519,,,,33.49271276819344,126.53899482595004
100651,4050093400,101,아라이동3015,0,20230519,,,,33.4914545925062,126.54366943055874
100652,4050094500,101,이도이동2077,0,20230519,,,,33.495179180278186,126.54316945228841
100653,4050095700,101,용담일동221-1,0,20230519,,,,33.50983579049864,126.51620918953444
100654,4050096200,101,용담일동140-2,0,20230519,,,,33.5108106897734,126.51792153581384
100655,4050096600,101,일도일동1105-12,0,20230519,,,,33.511910613534845,126.52879559251869
100656,4050097000,102,건입동1429,0,20230519,,,,33.51622679644082,126.52687073366589
100657,4050097400,102,건입동1047-1,0,20230519,,,,33.51657679364254,126.53563247709668
100658,4050097500,102,건입동1005-2,0,20230519,,,,33.51623515657974,126.533682646745
100659,4050098000,101,아라일동3018,0,20230519,,,,33.44676794230375,126.56811758582077
100660,4050098800,102,아라일동6183,0,20230519,,,,33.47252334350755,126.5438070287344
100661,4050099400,102,아라일동1,0,20230519,,,,33.450425832264706,126.55813092469373
100662,4050102300,101,용강동1777,0,20230519,,,,33.481897472633236,126.58310359162692
100663,4050104000,102,도련일동2012,0,20230519,,,,33.51566874190801,126.57967868790078
100664,4050104800,101,화북이동3510-3,0,20230519,,,,33.50948602094365,126.56328013714601
100665,4050105600,101,봉개동2408-7,0,20230519,,,,33.490063273347225,126.59116534911726
100666,4050107400,102,건입동1429-1,0,20230519,,,,33.51738502285295,126.53195778837132
100667,4050116200,102,회천동697,0,20230519,,,,33.5094279258101,126.61927531477372
100668,4050116900,101,용수리4719-1,0,20230519,,,,33.31533139792141,126.17709694865535
100669,4050118600,103,속성변화점,0,20230519,,,,33.34798059934695,126.18272216903024
100670,4050118800,101,고산4교차로,0,20230519,,,,33.29513107759955,126.18353762821171
100671,4050120900,101,판포리1634-1,0,20230519,,,,33.36756533495889,126.20415482371547
100672,4050122000,101,하동사거리,0,20230519,,,,33.32842792259389,126.21841458163755
100673,4050124300,101,산양보건진료소앞,0,20230519,,,,33.29357620948063,126.23333797991076
100674,4050126700,101,더마파크앞,0,20230519,,,,33.35744784029196,126.24232717834805
100675,4050126800,105,제주시-서귀포시,0,20230519,,,,33.28472206777325,126.24325358542856
100676,4050134800,101,상명삼거리,0,20230519,,,,33.35983852192416,126.2677829174861
100677,4050136400,101,대림리1097,0,20230519,,,,33.42861146816651,126.27227407082232
100678,4050136500,101,수원씽크공장,0,20230519,,,,33.42061357281859,126.27307669011951
100679,4050138900,101,영어교육도시2교차로,0,20230519,,,,33.30411734761528,126.28322971947
100680,4050139100,101,귀덕새마을금고앞교차로,0,20230519,,,,33.43986261631666,126.28299919826391
100681,4050140500,101,상대리3252-1,0,20230519,,,,33.407636854618254,126.29053258580818
100682,4050142100,103,속성변화점,0,20230519,,,,33.41644856405779,126.29629543288455
100683,4050143000,102,한라시멘트제주영업소,0,20230519,,,,33.39497569471973,126.30521737677591
100684,4050143900,101,금악2교차로,0,20230519,,,,33.37481288785862,126.31179607605203
100685,4050145100,104,봉성교남측,0,20230519,,,,33.42395481167238,126.31459897240904
101162,4050154200,103,속성변화점,0,20230519,,,,33.46937453983559,126.36264180606496
101163,4050154600,101,하가리1633,0,20230519,,,,33.45260309010341,126.36514187497471
101164,4050154900,101,노을과포도향기,0,20230519,,,,33.4517308067166,126.36607702866517
101165,4050155400,101,신엄리1396,1,20230519,,,,33.46877698131429,126.3665879143747
101166,4050156400,101,용흥교차로,1,20230519,,,,33.45140357209596,126.36912206093275
101167,4050158200,101,대동공업사,0,20230519,,,,33.466515670366825,126.37912161966756
101168,4050159800,101,소길교차로,0,20230519,,,,33.40663975578992,126.38630552388216
101169,4050162000,101,경마장교차로,0,20230519,,,,33.413220216828364,126.39638616462311
101170,4050168200,101,제1유수암교,1,20230519,,,,33.43319149477336,126.41967417269262
101171,4050171400,101,광령3교차로,0,20230519,,,,33.448420094430155,126.4359713168602
101172,4050171700,101,제4광령교서측,0,20230519,,,,33.45167060565992,126.4390237387582
101173,4050171800,101,제4광령교,0,20230519,,,,33.45148206448318,126.43941172085833
101174,4050171900,103,속성변화점,0,20230519,,,,33.460929312496035,126.43947990815673
101175,4050172900,104,무수천제2교서측,0,20230519,,,,33.468358882300585,126.44444604036393
101176,4050173100,101,무수천사가로교차로,1,20230519,,,,33.46015656579972,126.44684273365142
101177,4050175500,101,인수물교차로,1,20230519,,,,33.52604049623304,126.62359130777567
101178,4050175600,101,신촌리935-3,0,20230519,,,,33.51883736314635,126.62752845429031
101179,4050176300,101,와흘리교차로,0,20230519,,,,33.50308130409589,126.63584044898954
101180,4050179400,101,대흘리2351-4,0,20230519,,,,33.49856049113458,126.6529128555848
101181,4050185200,101,함덕리교차로,0,20230519,,,,33.540142179329386,126.67420824088532
101182,4050188400,103,속성변화점,0,20230519,,,,33.546744210420556,126.69103938609994
101183,4050189800,101,선인동교차로,0,20230519,,,,33.485314090451375,126.69992635646659
101184,4050190700,101,동복입구,0,20230519,,,,33.55278249185168,126.70532035527414
101185,4050193400,102,세인트포CC,0,20230519,,,,33.51994795705892,126.73728095083251
101186,4050195700,101,덕천리1796,0,20230519,,,,33.50158387726028,126.7614990784805
101187,4050196200,101,행원리산29-1,0,20230519,,,,33.52270579469881,126.77003238675354
101188,4050197300,101,만장굴입구교차로,1,20230519,,,,33.54933030431627,126.77812460565862
101189,4050198100,103,속성변화점,0,20230519,,,,33.467755274625226,126.78416401406538
101190,4050201000,103,속성변화점,0,20230519,,,,33.529955554366616,126.83866872989702
101191,4050204500,101,세화초등학교,0,20230519,,,,33.522235069299605,126.85808644825968
101192,4060000903,101,서홍동1530-2,0,20230519,,,,33.258798041479885,126.55244218578015
101193,4060001300,101,중문입구교차로,1,20230519,,,,33.25239002319208,126.44390698025715
101194,4060004303,101,하효동387-2,0,20230519,,,,33.26227250988652,126.62341811146001
101195,4060004403,101,제주우유남제주대리점,0,20230519,,,,33.26097000096852,126.4101958500468
101196,4060004800,101,아름다운교회,0,20230519,,,,33.26051257361436,126.51485085897885
101197,4060006706,101,회수동383-3,0,20230519,,,,33.26433373497266,126.44440948574261
101198,4060007001,101,동홍동1096-3,0,20230519,,,,33.265483097538784,126.57133299258071
101199,4060007100,101,GS주유소환영,0,20230519,,,,33.26616452255825,126.57623088666378
101200,4060007803,103,속성변화점,0,20230519,,,,33.26821572526295,126.59128994443707
101201,4060018500,101,거문여화훼단지,0,20230519,,,,33.245675122753475,126.58868509574506
101202,4060018600,104,천제2교북측,0,20230519,,,,33.24586016307305,126.41764098703403
101203,4060020100,101,천지동사무소앞,0,20230519,,,,33.24759063079029,126.56154685303385
101204,4060020900,101,서귀포강변성결교회,1,20230519,,,,33.24849065634467,126.56609211290517
101205,4060024004,101,중문동1576-4,0,20230519,,,,33.254213275841614,126.42447011980495
101206,4060025300,101,제주축산,0,20230519,,,,33.2525114790918,126.57078018799525
101207,4060030900,101,약사암,0,20230519,,,,33.255926890701815,126.57680827675988
101208,4060034700,101,꿈나무어린이집,0,20230519,,,,33.25734614650546,126.57731518056877
101209,4060035400,101,사랑꽃어린이집,0,20230519,,,,33.257386059547834,126.57285576028791
101210,4060035800,101,새생활유통,0,20230519,,,,33.25740063815018,126.52574476306972
101211,4060039901,101,동홍동2174,0,20230519,,,,33.262823898320036,126.56775449369768
101212,4060040200,101,옹기종기어린이집,0,20230519,,,,33.258887972495955,126.57495740730027
101213,4060040300,101,프리힐유아학교,0,20230519,,,,33.25890764834431,126.57070949808897
101214,4060040600,101,태양수산,0,20230519,,,,33.25903772999091,126.51230779041809
101215,4060041102,101,색달동1922-2,0,20230519,,,,33.261018009771824,126.4131581645538
101216,4060041300,101,빌려타렌트카,0,20230519,,,,33.25949409885384,126.51079192099219
101217,4060043200,101,토평초등학교앞,0,20230519,,,,33.266611348841714,126.59013800817891
101218,4060043400,101,신효동648-1,0,20230519,,,,33.26712023157146,126.61104081843955
101219,4060043501,101,신효동548-5,0,20230519,,,,33.27022046367109,126.61283118752253
101220,4060045600,101,한진난방기,0,20230519,,,,33.29021919722664,126.58219951011762
101221,4060046100,101,서귀포서예가협회,0,20230519,,,,33.29094784252198,126.58160969734844
101222,4060062200,101,강정동256-1,0,20230519,,,,33.25000462747741,126.50414981675719
101223,4060062700,101,서귀포시법환동835-2,1,20230519,,,,33.248430714393876,126.51204662855869
101224,4060063300,101,말씀과기도교회,1,20230519,,,,33.24792793562059,126.51634748948375
101225,4060064500,101,동일리3166-1,0,20230519,,,,33.22153310096577,126.24677148071302
101226,4060067300,101,사계리3602-1,0,20230519,,,,33.24998025931766,126.32125242459831
101227,4060069300,101,화순리2123,0,20230519,,,,33.25259666035607,126.32693942144687
101228,4060070200,102,산방산유람선,0,20230519,,,,33.23683175793884,126.3355887635814
101229,4060071800,101,중문동2171,0,20230519,,,,33.25330528090334,126.42148129084936
101230,4060072500,102,중문고등학교,0,20230519,,,,33.254380267575826,126.44832897885563
101233,4060077100,102,서홍동451,0,20230519,,,,33.25389741860059,126.5574946039909
101234,4060077600,101,동홍동1528-4,0,20230519,,,,33.2563638481974,126.56589386922774
101235,4060079000,102,토평동2872-5,0,20230519,,,,33.28067790737141,126.58085494656504
101236,4060086800,101,고성리450-1,0,20230519,,,,33.43988685377199,126.91946246804893
101237,4060089300,101,무릉사장로앞교차로,1,20230519,,,,33.26519102888133,126.20081589590714
101238,4060094700,101,무릉2리사거리,0,20230519,,,,33.27310070993916,126.24467629209502
101239,4060095300,101,동일리앞교차로,0,20230519,,,,33.23957055381864,126.24786023014204
101240,4060100100,101,무릉리3-3,0,20230519,,,,33.29372189851371,126.2571136388268
101241,4060101400,101,아름문구사,0,20230519,,,,33.22748875978843,126.2650543330318
101242,4060101800,102,상모리1871-4,0,20230519,,,,33.21057013875836,126.26881112244806
101243,4060102000,101,상모리2536-2,0,20230519,,,,33.227196032526166,126.26988295115231
101244,4060104500,103,속성변화점,0,20230519,,,,33.274535272857484,126.280688354607
101245,4060106100,105,제주시-서귀포시,0,20230519,,,,33.30582014780641,126.28727386071368
101246,4060108300,101,서광서리교차로,0,20230519,,,,33.28582286596111,126.30157226139873
101247,4060116200,101,화순리636-7,0,20230519,,,,33.23750828735783,126.33694120908828
101248,4060117500,101,동광육거리,0,20230519,,,,33.310193429213776,126.34067207404773
101249,4060121200,101,광평입구교차로,0,20230519,,,,33.32633918514276,126.380958056558
101250,4060122400,101,서성로입구교차로,0,20230519,,,,33.317753552540836,126.5985728344965
101251,4060122500,104,학림교,0,20230519,,,,33.30065820490421,126.60154660333298
101252,4060124200,104,신하교,0,20230519,,,,33.3180748118759,126.61819679662618
101253,4060124600,101,새마을창고,0,20230519,,,,33.28058945020745,126.62213240429023
101254,4060127000,103,속성변화점,0,20230519,,,,33.28341191048167,126.63082269813896
101255,4060128400,104,하례교서측,0,20230519,,,,33.26461286563926,126.63771363669048
101256,4060129400,103,속성변화점,0,20230519,,,,33.27345494482854,126.64961579318778
101257,4060129900,104,종남교동측,0,20230519,,,,33.272751931809935,126.65158794362783
101698,4060130800,101,위미초등학교앞,0,20230519,,,,33.27496749968282,126.65443293608048
101699,4060132000,101,흥진자동차공업,0,20230519,,,,33.275718904519465,126.65689633297721
101700,4060137500,101,남원리2368-2,0,20230519,,,,33.275119274666594,126.70168349766594
101701,4060141700,101,의귀리1587-2,0,20230519,,,,33.313780303387155,126.71400788256491
101702,4060142400,101,남원리2490-116,0,20230519,,,,33.27813737549955,126.71513684038092
101703,4060143600,101,롹커카페,0,20230519,,,,33.28029160643929,126.71702947814015
101704,4060149300,104,입석교,0,20230519,,,,33.284328961084775,126.73906213084271
101705,4060150800,101,신흥귤사랑쉼터,0,20230519,,,,33.33793641691731,126.74469140467173
101706,4060152800,101,성읍리3171,0,20230519,,,,33.41831988870299,126.75633710852088
101707,4060154800,101,성읍2리입구교차로,0,20230519,,,,33.41042339750156,126.76964985640419
101708,4060155000,104,구룡교,0,20230519,,,,33.41185654495429,126.77033543293842
101709,4060155100,102,구룡교,0,20230519,,,,33.41219485846272,126.77041768149593
101710,4060157300,101,민속마을입구교차로,0,20230519,,,,33.39845152227143,126.7881546509856
101711,4060158900,101,세화리2489,0,20230519,,,,33.32636714158974,126.79770214954965
101712,4060160100,101,소박한향기,0,20230519,,,,33.386169928423186,126.79916457438266
101713,4060163200,101,세화리2489,0,20230519,,,,33.33945324710894,126.80501825714784
101714,4060163900,103,속성변화점,0,20230519,,,,33.35349128142139,126.8135969523565
101715,4060165200,101,수산2리사거리,0,20230519,,,,33.43303524742687,126.82458426910404
101716,4060169800,102,제주민속촌앞,0,20230519,,,,33.324817704254166,126.84265366078962
101717,4060170400,101,하천리327-1,0,20230519,,,,33.34249127748084,126.84417104045498
101718,4060171100,101,평화교서측,0,20230519,,,,33.34187052201491,126.84599229293786
101719,4060174400,101,시흥리2172-5,0,20230519,,,,33.466904720021454,126.87556056634554
101720,4060175400,101,수산사거리,0,20230519,,,,33.442325646930904,126.88299588669743
101721,4060175500,103,속성변화점,0,20230519,,,,33.44713988279113,126.88380690527731
101722,4060177900,103,속성변화점,0,20230519,,,,33.4123369648641,126.8995149588175
101723,4060180200,101,오조리상동입구교차로,1,20230519,,,,33.462461585242785,126.91033229337282
101724,4060183000,101,블랙업커피제주성산점,0,20230519,,,,33.46848751274098,126.91664104048859
101725,4060184900,102,성산포수협,0,20230519,,,,33.47017860932988,126.92905744974351
110267,4060187101,101,SK엔크린,0,20230519,,,,33.234352213027805,126.48333368033339
110268,4060186401,103,강정화훼작목반간이집하장,0,20230519,,,,33.23348306877664,126.47954325975223
110438,4050031000,101,제주드림타워호텔,1,20230519,,,,33.48567021027401,126.48048394886497
110653,4050209901,101,노형동919-3,1,20230519,,,,33.484519236999716,126.4809441864294
110894,4050034500,101,아라자동차공업사,0,20230519,,,,33.48764946082804,126.54774597960696
110924,4050205400,101,상도리1401,1,20230519,,,,33.51513089925644,126.86520086065104
111201,4050204000,101,조선소,0,20230519,,,,33.527283977576,126.85666099373314
111202,4060000100,101,서호동1491,0,20230519,,,,33.24705251737548,126.52350273234065
111203,4060000101,101,수모루교차로,1,20230519,,,,33.2469959405592,126.524357871654
111204,4060000200,101,월드컵경기장입구교차로,1,20230519,,,,33.24902907453455,126.50986406984518
111205,4060000901,101,서홍동451,1,20230519,,,,33.25270133481084,126.55774017371094
111206,4060003000,101,회수입구교차로,1,20230519,,,,33.25566299122106,126.43497751132277
111207,4060003700,101,관광단지입구교차로,1,20230519,,,,33.258119397317735,126.41583950926844
111208,4060005900,101,색달교차로,1,20230519,,,,33.261970678421086,126.42096641802635
111209,4060006603,104,동홍교서측,0,20230519,,,,33.265364955063234,126.56492353709233
111210,4060074900,102,서호동1575,0,20230519,,,,33.2530390371468,126.52164768753289
111211,4060075600,101,서호동1569,0,20230519,,,,33.256280341345416,126.5199603145784
111393,4050001000,101,오라이동산100-1,0,20230519,,,,33.422528866337736,126.52608216795046
111395,4050002703,101,해안동2390-3,0,20230519,,,,33.46186032825014,126.44968693208212
111396,4050003501,101,노형동3764,0,20230519,,,,33.46927034405326,126.4871371363703
111397,4050004002,101,워시테리아제주아라점,1,20230519,,,,33.477111585496786,126.54708773041327
111398,4050129900,101,수협중앙회,0,20230519,,,,33.412573256718275,126.25867416946711
111405,4050163400,101,예원교차로,1,20230519,,,,33.45570243110616,126.40132455886724
111406,4050163900,101,유수암리1853-3,0,20230519,,,,33.439858266315824,126.40309257871152
111407,4050164100,101,유수암리3244,1,20230519,,,,33.41843928994048,126.40477114252832
111408,4050182100,101,정성빌리지,1,20230519,,,,33.537079250954854,126.6657137675923
111409,4060010303,101,토평동산28-20,0,20230519,,,,33.294133057767624,126.56395312860609
111410,4060011102,104,영주교,0,20230519,,,,33.305358785289066,126.59891374899125
111411,4060014100,102,돈베낭골공영주차장,0,20230519,,,,33.24007850478347,126.53141845072152
111412,4060014600,103,속성변화점,0,20230519,,,,33.241939915221096,126.56483910741264
111413,4060091000,101,영락리564-2,1,20230519,,,,33.248693928555745,126.21955554158532
111414,4060091400,101,무릉2리입구,0,20230519,,,,33.28585008466387,126.22461332387597
111415,4060092300,101,샘어린이집,0,20230519,,,,33.258157720170374,126.2281286695428
111416,4060092700,101,대정신협유통센타,0,20230519,,,,33.25819496317115,126.23059910251644
111417,4060092900,101,무릉리1156-4,1,20230519,,,,33.27502617259855,126.23272544181715
111418,4060114700,101,화순리1958-3,0,20230519,,,,33.264629026135054,126.33365009099965
111419,4060115000,101,화순골물동교차로,0,20230519,,,,33.251720991273615,126.33418672970537
111420,4060115400,101,성모유치원앞,0,20230519,,,,33.250548272803464,126.3346660424441
111430,4060143900,103,속성변화점,0,20230519,,,,33.32776946090049,126.71746644922096
111431,4060144700,101,남원농업협회,0,20230519,,,,33.27918920036689,126.71920154342955
111432,4060166800,105,제주시-서귀포시,0,20230519,,,,33.45528820975234,126.8318183865848
111433,4060167600,101,신풍리1728,0,20230519,,,,33.364507814489635,126.83524080688444
111434,4060167700,101,신풍리사무소,0,20230519,,,,33.36101466033045,126.83555084230002
111435,4060173500,103,속성변화점,0,20230519,,,,33.37064167882789,126.86963551182764
113311,4050001500,101,아라일동산52-11,0,20230519,,,,33.42646936637743,126.5571503869504
113312,4050004201,101,제2아라교,0,20230519,,,,33.477504329723,126.54298382006348
113313,4050004500,101,한라대학입구교차로,1,20230519,,,,33.48067877317062,126.47221616715049
113314,4050005001,101,산업은행제주지점,1,20230519,,,,33.48270155420723,126.48096079301378
113315,4050005100,101,노형꿈틀작은도서관,1,20230519,,,,33.482818584795396,126.47487548041865
113316,4050005300,101,나눔놀이방,1,20230519,,,,33.48341789721746,126.47559963667769
113317,4050005401,101,노형동948,1,20230519,,,,33.484736021121,126.48008230700476
113318,4050006600,101,메이플호텔,1,20230519,,,,33.48708817962307,126.48149788649518
113319,4050009800,101,갤럭시연동빌,1,20230519,,,,33.493781584982855,126.48956638587556
113320,4050011600,101,제주시청종합민원실,1,20230519,,,,33.499508803943385,126.52993041745808
113321,4050012900,101,KAL사거리,0,20230519,,,,33.504811303866745,126.526240074258
113322,4050014800,101,화북남문교차로,1,20230519,,,,33.51874045998892,126.56563626118434
113323,4050015900,102,어리목입구어리목방면,0,20230519,,,,33.392310804063904,126.4946767301408
113324,4050016600,101,산과교,0,20230519,,,,33.447741710197654,126.55646613653484
113325,4050017001,101,해안동2806,0,20230519,,,,33.45570029385899,126.45035544394035
113326,4050018600,101,무수천제2교동측,0,20230519,,,,33.4681579285424,126.44636863622759
113327,4050019900,101,제주감귤농협노연로지점,0,20230519,,,,33.47778402288249,126.4916150433295
113328,4050020300,101,청한빌딩,0,20230519,,,,33.47890892894906,126.48981044861478
113329,4050020400,101,한화엘르빌아파트,0,20230519,,,,33.47895377287364,126.48472057359803
113330,4050023004,101,아라일동2489-3,1,20230519,,,,33.485133615060235,126.53656228740137
113331,4050024000,101,추자도수산물직매장,0,20230519,,,,33.481999866008614,126.47066169804708
113332,4050024700,101,어시천교,0,20230519,,,,33.482159960474846,126.4440381365587
113333,4050025700,101,추자도수산물직매장,0,20230519,,,,33.482555459959066,126.47152760546018
113334,4050027400,101,빨간망토어린이집,0,20230519,,,,33.48367992885151,126.49309732294272
113335,4050028300,101,공립밝은뜨락어린이집,0,20230519,,,,33.48420827339861,126.43092119802758
113336,4050028500,101,노형초등학교,0,20230519,,,,33.484422303736636,126.47571232415046
113337,4050028800,101,나눔놀이방,0,20230519,,,,33.4844629287146,126.47484610550337
113338,4050029200,101,나눔놀이방,0,20230519,,,,33.484806866559666,126.4752604175157
113339,4050029400,101,해마루풍경아파트,0,20230519,,,,33.4850408980638,126.42676604260176
113340,4050030100,101,영보2차아파트,0,20230519,,,,33.485309585385764,126.47587516668754
113341,4050032700,101,삼환어린이집,0,20230519,,,,33.48635855339841,126.47465751159989
113342,4050032900,101,행복한우리교회,0,20230519,,,,33.48637933514935,126.47631035540647
113343,4050036800,101,다빈치커피,0,20230519,,,,33.48896692840999,126.47608316827427
113344,4050038300,101,신제주어린이집,0,20230519,,,,33.48958271063951,126.48042510565632
113345,4050038601,101,노형동2712-1,1,20230519,,,,33.49094457126979,126.47245603764043
113346,4050041700,101,파라다이스아파트,0,20230519,,,,33.49130467947077,126.4264168864603
113347,4050044500,101,기아자동차한라대리점,1,20230519,,,,33.492841616469164,126.511255448622
113348,4050045701,101,도두일동2252-1,0,20230519,,,,33.496508739446625,126.47332081133064
113349,4050046000,101,종합경기장교차로,0,20230519,,,,33.49537664747259,126.5197922298801
113350,4050046600,101,제주종합경기장서측,0,20230519,,,,33.49571258444533,126.51249697971267
113351,4050046700,101,제2동산교,0,20230519,,,,33.495727835323,126.51202913644053
113352,4050048800,101,노총그린예식장,0,20230519,,,,33.49751442878212,126.53459863622282
113353,4050052200,101,에이스아트빌,0,20230519,,,,33.502057459790336,126.51657126149978
113354,4050053000,101,탐나그린빌,0,20230519,,,,33.503024523031385,126.50452932480063
113355,4050053200,103,속성변화점,0,20230519,,,,33.50324633523133,126.5166054796233
113356,4050054701,101,삼도일동273,0,20230519,,,,33.50435360872895,126.52318373784024
113357,4050055800,101,죽도수산,0,20230519,,,,33.504892116501004,126.46516960576601
113358,4050056500,101,삼성혈,1,20230519,,,,33.50563861574884,126.52852123068858
113359,4050057000,101,덕진아파트,0,20230519,,,,33.5059882726538,126.51443260495739
113360,4050057101,101,일도이동996-3,0,20230519,,,,33.50662290747281,126.53011978040624
113361,4050059000,101,오현교서측,0,20230519,,,,33.51020764742877,126.52625782431163
113362,4050061500,101,광일운송,0,20230519,,,,33.51283930400099,126.5690482929363
113363,4050062000,101,삼성에어콘직영정비사업소,0,20230519,,,,33.51300436622747,126.56214013646562
113364,4050062401,101,용담삼동973-1,1,20230519,,,,33.51427602439669,126.50262809361686
113365,4050063100,101,동신자동차공업사,0,20230519,,,,33.51345189822107,126.55932257344435
113366,4050064200,101,CU제주무근성점,0,20230519,,,,33.51417299112941,126.52024038608143
113367,4050066100,101,용담수원지,1,20230519,,,,33.515241397843766,126.5169317302571
113368,4050066800,101,로이빌,0,20230519,,,,33.51579942858963,126.5225819802161
113369,4050067300,101,용진교,0,20230519,,,,33.51643695963958,126.53083435563627
113370,4050067401,101,건입동1388-18,0,20230519,,,,33.51647857323882,126.52759400165263
113371,4050070900,104,부록교동측,0,20230519,,,,33.50147748849255,126.56922318760908
113372,4050075100,101,영평동2311-10,0,20230519,,,,33.462825053237744,126.56579527297475
113373,4050080300,102,용수리4719-1,0,20230519,,,,33.33282893748178,126.17576450024004
113375,4050085400,101,노형동3815,1,20230519,,,,33.48448009503105,126.47836259655507
113376,4050091400,101,이도이동2051,0,20230519,,,,33.48737167819175,126.53632008710795
